id,issue_id,assignment_id,escalation_type,escalated_to_role,escalated_by_user_id,reason,total_missed_calls,time_elapsed_without_response,notification_sent,notification_sent_at,resolved,resolved_at,created_at,updated_at
2101,8737,8314,NO_RESPONSE,supervisor,,"Deadline in 20.3h, status still ASSIGNED",,,true,2024-04-22 17:06:41.000000+00,true,2024-04-23 00:06:41.000000+00,2024-04-22 17:06:41.000000+00,2024-04-22 17:06:41.000000+00
2102,632,597,NO_RESPONSE,supervisor,,"Deadline in 16.2h, status still ASSIGNED",,,true,2025-11-08 19:16:17.000000+00,false,,2025-11-08 19:16:17.000000+00,2025-11-08 19:16:17.000000+00
2103,8675,8251,NO_RESPONSE,supervisor,,"Deadline in 19.2h, status still RESOLVED_PENDING_REVIEW",,,true,2024-10-08 08:46:37.000000+00,false,,2024-10-08 08:46:37.000000+00,2024-10-08 08:46:37.000000+00
2104,2493,2352,NO_RESPONSE,supervisor,,"Deadline in 30.0h, status still RESOLVED_PENDING_REVIEW",,,true,2022-03-05 02:24:26.000000+00,true,2022-03-05 04:24:26.000000+00,2022-03-05 02:24:26.000000+00,2022-03-05 02:24:26.000000+00
2105,7276,6922,NO_RESPONSE,manager,,"Deadline in 14.0h, status still RESOLVED_PENDING_REVIEW",,,true,2023-10-27 02:15:50.000000+00,false,,2023-10-27 02:15:50.000000+00,2023-10-27 02:15:50.000000+00
2106,8400,7992,NO_RESPONSE,supervisor,,"Deadline in 10.2h, status still RESOLVED_PENDING_REVIEW",,,true,2025-07-12 22:53:59.000000+00,false,,2025-07-12 22:53:59.000000+00,2025-07-12 22:53:59.000000+00
2107,8709,8284,NO_RESPONSE,supervisor,,"Deadline in 21.3h, status still ASSIGNED",,,true,2025-12-01 17:43:56.000000+00,false,,2025-12-01 17:43:56.000000+00,2025-12-01 17:43:56.000000+00
2108,2381,2248,NO_RESPONSE,supervisor,,"Deadline in 22.3h, status still RESOLVED_PENDING_REVIEW",,,true,2023-04-04 14:10:42.000000+00,false,,2023-04-04 14:10:42.000000+00,2023-04-04 14:10:42.000000+00
2109,3034,2879,NO_RESPONSE,supervisor,,"Deadline in 6.5h, status still RESOLVED_PENDING_REVIEW",,,true,2023-09-30 01:45:12.000000+00,false,,2023-09-30 01:45:12.000000+00,2023-09-30 01:45:12.000000+00
2110,9425,8970,NO_RESPONSE,supervisor,,"Deadline in 30.6h, status still ASSIGNED",,,true,2023-08-27 05:58:55.000000+00,false,,2023-08-27 05:58:55.000000+00,2023-08-27 05:58:55.000000+00
2111,6836,6496,NO_RESPONSE,manager,,"Deadline in 12.1h, status still ASSIGNED",,,true,2023-01-19 04:46:38.000000+00,false,,2023-01-19 04:46:38.000000+00,2023-01-19 04:46:38.000000+00
2112,1566,1475,NO_RESPONSE,supervisor,,"Deadline in 25.5h, status still ASSIGNED",,,true,2025-04-03 12:44:21.000000+00,false,,2025-04-03 12:44:21.000000+00,2025-04-03 12:44:21.000000+00
2113,4298,4068,NO_RESPONSE,supervisor,,"Deadline in 8.5h, status still ASSIGNED",,,true,2025-09-08 02:28:46.000000+00,false,,2025-09-08 02:28:46.000000+00,2025-09-08 02:28:46.000000+00
2114,2593,2453,NO_RESPONSE,manager,,"Deadline in 33.0h, status still RESOLVED_PENDING_REVIEW",,,true,2025-11-11 07:31:58.000000+00,false,,2025-11-11 07:31:58.000000+00,2025-11-11 07:31:58.000000+00
2115,7252,6899,NO_RESPONSE,supervisor,,"Deadline in 4.5h, status still RESOLVED_PENDING_REVIEW",,,true,2022-06-15 07:26:33.000000+00,false,,2022-06-15 07:26:33.000000+00,2022-06-15 07:26:33.000000+00
2116,5403,5135,NO_RESPONSE,manager,,"Deadline in 6.0h, status still RESOLVED_PENDING_REVIEW",,,true,2026-01-05 17:36:49.000000+00,true,2026-01-05 19:36:49.000000+00,2026-01-05 17:36:49.000000+00,2026-01-05 17:36:49.000000+00
2117,3885,3680,NO_RESPONSE,supervisor,,"Deadline in 13.8h, status still RESOLVED_PENDING_REVIEW",,,true,2023-04-22 18:13:55.000000+00,false,,2023-04-22 18:13:55.000000+00,2023-04-22 18:13:55.000000+00
2118,1700,1604,NO_RESPONSE,manager,,"Deadline in 5.0h, status still RESOLVED_PENDING_REVIEW",,,true,2022-12-16 05:12:31.000000+00,false,,2022-12-16 05:12:31.000000+00,2022-12-16 05:12:31.000000+00
2119,5051,4793,NO_RESPONSE,manager,,"Deadline in 4.3h, status still RESOLVED_PENDING_REVIEW",,,true,2022-04-21 13:48:02.000000+00,false,,2022-04-21 13:48:02.000000+00,2022-04-21 13:48:02.000000+00
2120,8507,8093,NO_RESPONSE,supervisor,,"Deadline in 25.5h, status still RESOLVED_PENDING_REVIEW",,,true,2023-12-09 19:20:23.000000+00,false,,2023-12-09 19:20:23.000000+00,2023-12-09 19:20:23.000000+00
2121,7062,6714,NO_RESPONSE,manager,,"Deadline in 5.8h, status still ASSIGNED",,,true,2022-10-24 19:06:13.000000+00,false,,2022-10-24 19:06:13.000000+00,2022-10-24 19:06:13.000000+00
2122,5564,5282,NO_RESPONSE,supervisor,,"Deadline in 14.0h, status still RESOLVED_PENDING_REVIEW",,,true,2024-04-22 11:38:16.000000+00,false,,2024-04-22 11:38:16.000000+00,2024-04-22 11:38:16.000000+00
2123,9130,8690,NO_RESPONSE,supervisor,,"Deadline in 19.4h, status still RESOLVED_PENDING_REVIEW",,,true,2024-07-20 15:48:40.000000+00,false,,2024-07-20 15:48:40.000000+00,2024-07-20 15:48:40.000000+00
2124,5636,5351,NO_RESPONSE,supervisor,,"Deadline in 20.7h, status still ASSIGNED",,,true,2025-07-18 20:25:25.000000+00,false,,2025-07-18 20:25:25.000000+00,2025-07-18 20:25:25.000000+00
2125,5119,4855,NO_RESPONSE,supervisor,,"Deadline in 9.9h, status still RESOLVED_PENDING_REVIEW",,,true,2022-08-28 05:11:26.000000+00,true,2022-08-28 13:11:26.000000+00,2022-08-28 05:11:26.000000+00,2022-08-28 05:11:26.000000+00
2126,6539,6216,NO_RESPONSE,manager,,"Deadline in 21.4h, status still RESOLVED_PENDING_REVIEW",,,true,2025-11-08 16:01:10.000000+00,false,,2025-11-08 16:01:10.000000+00,2025-11-08 16:01:10.000000+00
2127,5100,4838,NO_RESPONSE,supervisor,,"Deadline in 10.4h, status still ASSIGNED",,,true,2023-06-25 23:55:27.000000+00,false,,2023-06-25 23:55:27.000000+00,2023-06-25 23:55:27.000000+00
2128,8814,8390,NO_RESPONSE,manager,,"Deadline in 31.1h, status still ASSIGNED",,,true,2022-12-09 05:45:05.000000+00,false,,2022-12-09 05:45:05.000000+00,2022-12-09 05:45:05.000000+00
2129,8781,8359,NO_RESPONSE,supervisor,,"Deadline in 11.9h, status still RESOLVED_PENDING_REVIEW",,,true,2025-04-17 00:22:17.000000+00,false,,2025-04-17 00:22:17.000000+00,2025-04-17 00:22:17.000000+00
2130,5721,5432,NO_RESPONSE,supervisor,,"Deadline in 33.9h, status still ASSIGNED",,,true,2022-10-21 06:10:13.000000+00,false,,2022-10-21 06:10:13.000000+00,2022-10-21 06:10:13.000000+00
2131,1958,1849,NO_RESPONSE,supervisor,,"Deadline in 20.4h, status still ASSIGNED",,,true,2023-09-26 21:08:35.000000+00,false,,2023-09-26 21:08:35.000000+00,2023-09-26 21:08:35.000000+00
2132,8097,7702,NO_RESPONSE,manager,,"Deadline in 9.2h, status still RESOLVED_PENDING_REVIEW",,,true,2023-04-11 03:11:23.000000+00,false,,2023-04-11 03:11:23.000000+00,2023-04-11 03:11:23.000000+00
2133,8921,8491,NO_RESPONSE,supervisor,,"Deadline in 13.8h, status still ASSIGNED",,,true,2025-01-16 04:31:12.000000+00,false,,2025-01-16 04:31:12.000000+00,2025-01-16 04:31:12.000000+00
2134,4204,3982,NO_RESPONSE,supervisor,,"Deadline in 28.5h, status still RESOLVED_PENDING_REVIEW",,,true,2024-09-02 09:21:13.000000+00,false,,2024-09-02 09:21:13.000000+00,2024-09-02 09:21:13.000000+00
2135,4851,4598,NO_RESPONSE,supervisor,,"Deadline in 20.1h, status still RESOLVED_PENDING_REVIEW",,,true,2025-06-25 17:22:05.000000+00,false,,2025-06-25 17:22:05.000000+00,2025-06-25 17:22:05.000000+00
2136,8394,7986,NO_RESPONSE,manager,,"Deadline in 23.9h, status still RESOLVED_PENDING_REVIEW",,,true,2022-05-06 11:07:18.000000+00,false,,2022-05-06 11:07:18.000000+00,2022-05-06 11:07:18.000000+00
2137,6549,6226,NO_RESPONSE,manager,,"Deadline in 30.1h, status still RESOLVED_PENDING_REVIEW",,,true,2023-10-17 10:13:33.000000+00,false,,2023-10-17 10:13:33.000000+00,2023-10-17 10:13:33.000000+00
2138,9835,9368,NO_RESPONSE,manager,,"Deadline in 20.5h, status still ASSIGNED",,,true,2024-03-30 17:25:56.000000+00,false,,2024-03-30 17:25:56.000000+00,2024-03-30 17:25:56.000000+00
2139,6623,6298,NO_RESPONSE,supervisor,,"Deadline in 12.0h, status still RESOLVED_PENDING_REVIEW",,,true,2025-05-23 21:59:36.000000+00,false,,2025-05-23 21:59:36.000000+00,2025-05-23 21:59:36.000000+00
2140,1688,1593,NO_RESPONSE,manager,,"Deadline in 24.8h, status still RESOLVED_PENDING_REVIEW",,,true,2022-12-10 15:35:59.000000+00,false,,2022-12-10 15:35:59.000000+00,2022-12-10 15:35:59.000000+00
2141,657,624,NO_RESPONSE,supervisor,,"Deadline in 27.9h, status still RESOLVED_PENDING_REVIEW",,,true,2022-01-26 08:42:28.000000+00,false,,2022-01-26 08:42:28.000000+00,2022-01-26 08:42:28.000000+00
2142,1753,1654,NO_RESPONSE,supervisor,,"Deadline in 4.8h, status still RESOLVED_PENDING_REVIEW",,,true,2024-06-01 04:08:22.000000+00,false,,2024-06-01 04:08:22.000000+00,2024-06-01 04:08:22.000000+00
2143,3583,3399,NO_RESPONSE,supervisor,,"Deadline in 5.2h, status still RESOLVED_PENDING_REVIEW",,,true,2023-02-28 05:03:31.000000+00,false,,2023-02-28 05:03:31.000000+00,2023-02-28 05:03:31.000000+00
2144,7932,7544,NO_RESPONSE,supervisor,,"Deadline in 7.7h, status still ASSIGNED",,,true,2025-12-11 04:10:11.000000+00,false,,2025-12-11 04:10:11.000000+00,2025-12-11 04:10:11.000000+00
2145,4813,4561,NO_RESPONSE,supervisor,,"Deadline in 21.6h, status still RESOLVED_PENDING_REVIEW",,,true,2023-06-22 17:15:07.000000+00,false,,2023-06-22 17:15:07.000000+00,2023-06-22 17:15:07.000000+00
2146,535,501,NO_RESPONSE,supervisor,,"Deadline in 36.0h, status still ASSIGNED",,,true,2022-04-16 13:29:48.000000+00,false,,2022-04-16 13:29:48.000000+00,2022-04-16 13:29:48.000000+00
2147,4092,3877,NO_RESPONSE,manager,,"Deadline in 23.3h, status still ASSIGNED",,,true,2023-03-29 00:47:55.000000+00,false,,2023-03-29 00:47:55.000000+00,2023-03-29 00:47:55.000000+00
2148,2102,1980,NO_RESPONSE,supervisor,,"Deadline in 14.6h, status still RESOLVED_PENDING_REVIEW",,,true,2023-12-19 22:46:19.000000+00,true,2023-12-20 01:46:19.000000+00,2023-12-19 22:46:19.000000+00,2023-12-19 22:46:19.000000+00
2149,3893,3688,NO_RESPONSE,supervisor,,"Deadline in 23.4h, status still ASSIGNED",,,true,2022-12-08 11:07:55.000000+00,false,,2022-12-08 11:07:55.000000+00,2022-12-08 11:07:55.000000+00
2150,5386,5118,NO_RESPONSE,supervisor,,"Deadline in 12.2h, status still ASSIGNED",,,true,2025-09-03 20:04:59.000000+00,false,,2025-09-03 20:04:59.000000+00,2025-09-03 20:04:59.000000+00
2151,8749,8326,NO_RESPONSE,supervisor,,"Deadline in 27.4h, status still ASSIGNED",,,true,2023-08-19 08:49:22.000000+00,false,,2023-08-19 08:49:22.000000+00,2023-08-19 08:49:22.000000+00
2152,4693,4452,NO_RESPONSE,manager,,"Deadline in 12.8h, status still RESOLVED_PENDING_REVIEW",,,true,2024-09-11 02:55:05.000000+00,false,,2024-09-11 02:55:05.000000+00,2024-09-11 02:55:05.000000+00
2153,5290,5029,NO_RESPONSE,supervisor,,"Deadline in 10.8h, status still RESOLVED_PENDING_REVIEW",,,true,2022-06-02 21:44:51.000000+00,false,,2022-06-02 21:44:51.000000+00,2022-06-02 21:44:51.000000+00
2154,4751,4505,NO_RESPONSE,manager,,"Deadline in 27.7h, status still RESOLVED_PENDING_REVIEW",,,true,2022-08-16 06:10:43.000000+00,false,,2022-08-16 06:10:43.000000+00,2022-08-16 06:10:43.000000+00
2155,4906,4651,NO_RESPONSE,supervisor,,"Deadline in 30.5h, status still ASSIGNED",,,true,2024-06-24 02:52:54.000000+00,false,,2024-06-24 02:52:54.000000+00,2024-06-24 02:52:54.000000+00
2156,472,439,NO_RESPONSE,manager,,"Deadline in 33.4h, status still RESOLVED_PENDING_REVIEW",,,true,2023-04-22 12:19:02.000000+00,false,,2023-04-22 12:19:02.000000+00,2023-04-22 12:19:02.000000+00
2157,207,194,NO_RESPONSE,supervisor,,"Deadline in 6.6h, status still ASSIGNED",,,true,2023-08-27 01:56:53.000000+00,false,,2023-08-27 01:56:53.000000+00,2023-08-27 01:56:53.000000+00
2158,5354,5086,NO_RESPONSE,manager,,"Deadline in 12.8h, status still RESOLVED_PENDING_REVIEW",,,true,2024-03-30 02:44:06.000000+00,false,,2024-03-30 02:44:06.000000+00,2024-03-30 02:44:06.000000+00
2159,1142,1072,NO_RESPONSE,supervisor,,"Deadline in 31.2h, status still RESOLVED_PENDING_REVIEW",,,true,2023-12-19 15:59:01.000000+00,false,,2023-12-19 15:59:01.000000+00,2023-12-19 15:59:01.000000+00
2160,7557,7185,NO_RESPONSE,manager,,"Deadline in 11.3h, status still ASSIGNED",,,true,2024-06-12 21:46:07.000000+00,false,,2024-06-12 21:46:07.000000+00,2024-06-12 21:46:07.000000+00
2161,1073,1008,NO_RESPONSE,manager,,"Deadline in 15.5h, status still RESOLVED_PENDING_REVIEW",,,true,2023-07-02 01:10:57.000000+00,true,2023-07-02 07:10:57.000000+00,2023-07-02 01:10:57.000000+00,2023-07-02 01:10:57.000000+00
2162,6678,6346,NO_RESPONSE,supervisor,,"Deadline in 15.5h, status still ASSIGNED",,,true,2022-05-23 02:22:51.000000+00,false,,2022-05-23 02:22:51.000000+00,2022-05-23 02:22:51.000000+00
2163,3171,3010,NO_RESPONSE,manager,,"Deadline in 30.2h, status still RESOLVED_PENDING_REVIEW",,,true,2024-07-27 07:00:32.000000+00,false,,2024-07-27 07:00:32.000000+00,2024-07-27 07:00:32.000000+00
2164,6353,6038,NO_RESPONSE,supervisor,,"Deadline in 19.8h, status still RESOLVED_PENDING_REVIEW",,,true,2024-08-02 19:01:56.000000+00,false,,2024-08-02 19:01:56.000000+00,2024-08-02 19:01:56.000000+00
2165,6355,6040,NO_RESPONSE,supervisor,,"Deadline in 26.0h, status still RESOLVED_PENDING_REVIEW",,,true,2024-06-10 07:32:11.000000+00,false,,2024-06-10 07:32:11.000000+00,2024-06-10 07:32:11.000000+00
2166,2916,2764,NO_RESPONSE,supervisor,,"Deadline in 14.0h, status still RESOLVED_PENDING_REVIEW",,,true,2022-08-03 20:28:06.000000+00,false,,2022-08-03 20:28:06.000000+00,2022-08-03 20:28:06.000000+00
2167,988,928,NO_RESPONSE,supervisor,,"Deadline in 8.6h, status still ASSIGNED",,,true,2024-04-20 00:12:46.000000+00,true,2024-04-20 04:12:46.000000+00,2024-04-20 00:12:46.000000+00,2024-04-20 00:12:46.000000+00
2168,1747,1648,NO_RESPONSE,supervisor,,"Deadline in 22.8h, status still ASSIGNED",,,true,2022-02-01 22:51:34.000000+00,true,2022-02-02 03:51:34.000000+00,2022-02-01 22:51:34.000000+00,2022-02-01 22:51:34.000000+00
2169,2849,2696,NO_RESPONSE,manager,,"Deadline in 33.2h, status still ASSIGNED",,,true,2022-07-31 08:07:21.000000+00,false,,2022-07-31 08:07:21.000000+00,2022-07-31 08:07:21.000000+00
2170,5711,5422,NO_RESPONSE,supervisor,,"Deadline in 8.7h, status still RESOLVED_PENDING_REVIEW",,,true,2023-01-29 06:05:02.000000+00,false,,2023-01-29 06:05:02.000000+00,2023-01-29 06:05:02.000000+00
2171,330,307,NO_RESPONSE,supervisor,,"Deadline in 27.5h, status still RESOLVED_PENDING_REVIEW",,,true,2023-12-14 14:03:30.000000+00,false,,2023-12-14 14:03:30.000000+00,2023-12-14 14:03:30.000000+00
2172,8199,7800,NO_RESPONSE,manager,,"Deadline in 33.2h, status still RESOLVED_PENDING_REVIEW",,,true,2025-12-02 18:10:21.000000+00,false,,2025-12-02 18:10:21.000000+00,2025-12-02 18:10:21.000000+00
2173,1669,1572,NO_RESPONSE,supervisor,,"Deadline in 28.9h, status still RESOLVED_PENDING_REVIEW",,,true,2022-04-30 07:11:31.000000+00,false,,2022-04-30 07:11:31.000000+00,2022-04-30 07:11:31.000000+00
2174,2728,2583,NO_RESPONSE,supervisor,,"Deadline in 6.7h, status still RESOLVED_PENDING_REVIEW",,,true,2023-12-28 01:22:05.000000+00,false,,2023-12-28 01:22:05.000000+00,2023-12-28 01:22:05.000000+00
2175,4662,4422,NO_RESPONSE,manager,,"Deadline in 8.6h, status still RESOLVED_PENDING_REVIEW",,,true,2023-10-25 07:14:04.000000+00,false,,2023-10-25 07:14:04.000000+00,2023-10-25 07:14:04.000000+00
2176,9746,9279,NO_RESPONSE,supervisor,,"Deadline in 35.3h, status still RESOLVED_PENDING_REVIEW",,,true,2022-04-29 01:39:12.000000+00,false,,2022-04-29 01:39:12.000000+00,2022-04-29 01:39:12.000000+00
2177,7759,7384,NO_RESPONSE,supervisor,,"Deadline in 16.6h, status still RESOLVED_PENDING_REVIEW",,,true,2023-03-17 01:54:15.000000+00,false,,2023-03-17 01:54:15.000000+00,2023-03-17 01:54:15.000000+00
2178,3831,3627,NO_RESPONSE,manager,,"Deadline in 16.0h, status still RESOLVED_PENDING_REVIEW",,,true,2026-01-10 16:19:54.000000+00,false,,2026-01-10 16:19:54.000000+00,2026-01-10 16:19:54.000000+00
2179,3959,3751,NO_RESPONSE,supervisor,,"Deadline in 24.8h, status still RESOLVED_PENDING_REVIEW",,,true,2023-12-27 13:32:19.000000+00,false,,2023-12-27 13:32:19.000000+00,2023-12-27 13:32:19.000000+00
2180,6703,6369,NO_RESPONSE,manager,,"Deadline in 32.0h, status still ASSIGNED",,,true,2025-11-07 04:26:20.000000+00,false,,2025-11-07 04:26:20.000000+00,2025-11-07 04:26:20.000000+00
2181,8844,8417,NO_RESPONSE,supervisor,,"Deadline in 35.5h, status still RESOLVED_PENDING_REVIEW",,,true,2023-06-09 06:57:04.000000+00,false,,2023-06-09 06:57:04.000000+00,2023-06-09 06:57:04.000000+00
2182,2604,2463,NO_RESPONSE,supervisor,,"Deadline in 29.0h, status still ASSIGNED",,,true,2025-01-16 16:27:39.000000+00,false,,2025-01-16 16:27:39.000000+00,2025-01-16 16:27:39.000000+00
2183,4523,4281,NO_RESPONSE,manager,,"Deadline in 16.1h, status still RESOLVED_PENDING_REVIEW",,,true,2022-06-29 00:16:20.000000+00,false,,2022-06-29 00:16:20.000000+00,2022-06-29 00:16:20.000000+00
2184,9000,8563,NO_RESPONSE,supervisor,,"Deadline in 13.7h, status still ASSIGNED",,,true,2023-08-16 05:09:59.000000+00,false,,2023-08-16 05:09:59.000000+00,2023-08-16 05:09:59.000000+00
2185,1222,1143,NO_RESPONSE,supervisor,,"Deadline in 14.3h, status still RESOLVED_PENDING_REVIEW",,,true,2025-05-10 01:59:57.000000+00,false,,2025-05-10 01:59:57.000000+00,2025-05-10 01:59:57.000000+00
2186,5002,4743,NO_RESPONSE,supervisor,,"Deadline in 35.2h, status still ASSIGNED",,,true,2022-08-20 00:15:30.000000+00,false,,2022-08-20 00:15:30.000000+00,2022-08-20 00:15:30.000000+00
2187,1188,1112,NO_RESPONSE,supervisor,,"Deadline in 29.5h, status still RESOLVED_PENDING_REVIEW",,,true,2025-09-01 05:50:30.000000+00,false,,2025-09-01 05:50:30.000000+00,2025-09-01 05:50:30.000000+00
2188,6449,6130,NO_RESPONSE,supervisor,,"Deadline in 4.9h, status still ASSIGNED",,,true,2023-06-07 11:46:37.000000+00,false,,2023-06-07 11:46:37.000000+00,2023-06-07 11:46:37.000000+00
2189,9533,9074,NO_RESPONSE,supervisor,,"Deadline in 23.5h, status still RESOLVED_PENDING_REVIEW",,,true,2022-07-06 16:38:50.000000+00,true,2022-07-07 02:38:50.000000+00,2022-07-06 16:38:50.000000+00,2022-07-06 16:38:50.000000+00
2190,109,102,NO_RESPONSE,supervisor,,"Deadline in 26.7h, status still ASSIGNED",,,true,2025-10-25 14:46:00.000000+00,false,,2025-10-25 14:46:00.000000+00,2025-10-25 14:46:00.000000+00
2191,5547,5268,NO_RESPONSE,supervisor,,"Deadline in 5.3h, status still RESOLVED_PENDING_REVIEW",,,true,2023-04-21 10:57:39.000000+00,false,,2023-04-21 10:57:39.000000+00,2023-04-21 10:57:39.000000+00
2192,3693,3495,NO_RESPONSE,supervisor,,"Deadline in 11.6h, status still ASSIGNED",,,true,2022-07-11 08:54:54.000000+00,false,,2022-07-11 08:54:54.000000+00,2022-07-11 08:54:54.000000+00
2193,1983,1871,NO_RESPONSE,supervisor,,"Deadline in 5.6h, status still ASSIGNED",,,true,2024-10-04 08:46:21.000000+00,false,,2024-10-04 08:46:21.000000+00,2024-10-04 08:46:21.000000+00
2194,2608,2467,NO_RESPONSE,supervisor,,"Deadline in 31.9h, status still RESOLVED_PENDING_REVIEW",,,true,2022-08-27 01:19:30.000000+00,true,2022-08-27 11:19:30.000000+00,2022-08-27 01:19:30.000000+00,2022-08-27 01:19:30.000000+00
2195,4624,4381,NO_RESPONSE,supervisor,,"Deadline in 25.7h, status still RESOLVED_PENDING_REVIEW",,,true,2025-04-21 12:41:47.000000+00,false,,2025-04-21 12:41:47.000000+00,2025-04-21 12:41:47.000000+00
2196,8925,8495,NO_RESPONSE,supervisor,,"Deadline in 6.9h, status still RESOLVED_PENDING_REVIEW",,,true,2023-11-29 09:20:31.000000+00,false,,2023-11-29 09:20:31.000000+00,2023-11-29 09:20:31.000000+00
2197,9979,9502,NO_RESPONSE,supervisor,,"Deadline in 14.8h, status still RESOLVED_PENDING_REVIEW",,,true,2024-12-16 20:56:07.000000+00,false,,2024-12-16 20:56:07.000000+00,2024-12-16 20:56:07.000000+00
2198,8751,8328,NO_RESPONSE,supervisor,,"Deadline in 29.9h, status still ASSIGNED",,,true,2024-05-24 12:41:33.000000+00,true,2024-05-24 17:41:33.000000+00,2024-05-24 12:41:33.000000+00,2024-05-24 12:41:33.000000+00
2199,5194,4929,NO_RESPONSE,supervisor,,"Deadline in 20.3h, status still ASSIGNED",,,true,2023-11-05 21:58:17.000000+00,false,,2023-11-05 21:58:17.000000+00,2023-11-05 21:58:17.000000+00
2200,5845,5545,NO_RESPONSE,manager,,"Deadline in 32.1h, status still RESOLVED_PENDING_REVIEW",,,true,2024-03-08 05:31:58.000000+00,false,,2024-03-08 05:31:58.000000+00,2024-03-08 05:31:58.000000+00
2201,5879,5579,NO_RESPONSE,supervisor,,"Deadline in 6.8h, status still RESOLVED_PENDING_REVIEW",,,true,2022-12-03 07:26:51.000000+00,true,2022-12-03 16:26:51.000000+00,2022-12-03 07:26:51.000000+00,2022-12-03 07:26:51.000000+00
2202,5759,5467,NO_RESPONSE,supervisor,,"Deadline in 7.2h, status still RESOLVED_PENDING_REVIEW",,,true,2024-09-05 04:55:43.000000+00,false,,2024-09-05 04:55:43.000000+00,2024-09-05 04:55:43.000000+00
2203,7315,6958,NO_RESPONSE,manager,,"Deadline in 15.9h, status still RESOLVED_PENDING_REVIEW",,,true,2025-06-14 22:41:35.000000+00,true,2025-06-15 01:41:35.000000+00,2025-06-14 22:41:35.000000+00,2025-06-14 22:41:35.000000+00
2204,2227,2102,NO_RESPONSE,supervisor,,"Deadline in 16.4h, status still ASSIGNED",,,true,2025-10-21 01:29:56.000000+00,false,,2025-10-21 01:29:56.000000+00,2025-10-21 01:29:56.000000+00
2205,8450,8040,NO_RESPONSE,manager,,"Deadline in 32.7h, status still RESOLVED_PENDING_REVIEW",,,true,2022-02-16 10:06:42.000000+00,false,,2022-02-16 10:06:42.000000+00,2022-02-16 10:06:42.000000+00
2206,7029,6684,NO_RESPONSE,supervisor,,"Deadline in 9.1h, status still ASSIGNED",,,true,2024-06-04 02:51:02.000000+00,false,,2024-06-04 02:51:02.000000+00,2024-06-04 02:51:02.000000+00
2207,8403,7995,NO_RESPONSE,supervisor,,"Deadline in 7.7h, status still RESOLVED_PENDING_REVIEW",,,true,2025-09-16 13:20:02.000000+00,false,,2025-09-16 13:20:02.000000+00,2025-09-16 13:20:02.000000+00
2208,4319,4087,NO_RESPONSE,manager,,"Deadline in 28.8h, status still RESOLVED_PENDING_REVIEW",,,true,2025-11-06 07:06:00.000000+00,false,,2025-11-06 07:06:00.000000+00,2025-11-06 07:06:00.000000+00
2209,5751,5458,NO_RESPONSE,supervisor,,"Deadline in 30.7h, status still RESOLVED_PENDING_REVIEW",,,true,2023-07-04 06:38:00.000000+00,false,,2023-07-04 06:38:00.000000+00,2023-07-04 06:38:00.000000+00
2210,4801,4551,NO_RESPONSE,supervisor,,"Deadline in 29.1h, status still ASSIGNED",,,true,2022-02-02 13:41:39.000000+00,false,,2022-02-02 13:41:39.000000+00,2022-02-02 13:41:39.000000+00
2211,6671,6339,NO_RESPONSE,supervisor,,"Deadline in 17.4h, status still ASSIGNED",,,true,2024-04-17 18:10:29.000000+00,false,,2024-04-17 18:10:29.000000+00,2024-04-17 18:10:29.000000+00
2212,6945,6604,NO_RESPONSE,supervisor,,"Deadline in 30.4h, status still RESOLVED_PENDING_REVIEW",,,true,2022-12-06 10:22:05.000000+00,false,,2022-12-06 10:22:05.000000+00,2022-12-06 10:22:05.000000+00
2213,3866,3660,NO_RESPONSE,manager,,"Deadline in 34.1h, status still RESOLVED_PENDING_REVIEW",,,true,2024-03-05 01:10:04.000000+00,false,,2024-03-05 01:10:04.000000+00,2024-03-05 01:10:04.000000+00
2214,6414,6099,NO_RESPONSE,supervisor,,"Deadline in 19.2h, status still ASSIGNED",,,true,2022-12-06 15:48:09.000000+00,false,,2022-12-06 15:48:09.000000+00,2022-12-06 15:48:09.000000+00
2215,4711,4470,NO_RESPONSE,supervisor,,"Deadline in 23.3h, status still RESOLVED_PENDING_REVIEW",,,true,2025-12-07 10:24:21.000000+00,true,2025-12-07 17:24:21.000000+00,2025-12-07 10:24:21.000000+00,2025-12-07 10:24:21.000000+00
2216,2624,2483,NO_RESPONSE,supervisor,,"Deadline in 25.9h, status still RESOLVED_PENDING_REVIEW",,,true,2024-06-02 09:22:35.000000+00,false,,2024-06-02 09:22:35.000000+00,2024-06-02 09:22:35.000000+00
2217,8801,8377,NO_RESPONSE,manager,,"Deadline in 22.6h, status still ASSIGNED",,,true,2022-01-14 03:21:15.000000+00,false,,2022-01-14 03:21:15.000000+00,2022-01-14 03:21:15.000000+00
2218,4034,3822,NO_RESPONSE,supervisor,,"Deadline in 9.8h, status still RESOLVED_PENDING_REVIEW",,,true,2024-08-05 00:29:34.000000+00,false,,2024-08-05 00:29:34.000000+00,2024-08-05 00:29:34.000000+00
2219,2663,2524,NO_RESPONSE,supervisor,,"Deadline in 10.2h, status still RESOLVED_PENDING_REVIEW",,,true,2025-02-04 23:07:21.000000+00,true,2025-02-05 06:07:21.000000+00,2025-02-04 23:07:21.000000+00,2025-02-04 23:07:21.000000+00
2220,7010,6664,NO_RESPONSE,supervisor,,"Deadline in 6.0h, status still RESOLVED_PENDING_REVIEW",,,true,2024-11-04 05:07:13.000000+00,false,,2024-11-04 05:07:13.000000+00,2024-11-04 05:07:13.000000+00
